x,y,theta
49.99999888241291,11.919999733567238,0.0
50.14285602207695,11.891428305634431,-0.19739555984988058
50.285713161740986,11.862856877701622,-0.19739555984988114
50.428570301405024,11.834285449768815,-0.19739555984988114
50.571427441069055,11.805714021836009,-0.19739555984988114
50.71428458073309,11.777142593903202,-0.19739555984988114
50.85714172039713,11.748571165970393,-0.19739555984988114
50.99999886006117,11.719999738037586,-0.19739555984988114
51.14285599972521,11.69142831010478,-0.19739555984988114
51.285713139389244,11.66285688217197,-0.19739555984988114
51.42857027905328,11.634285454239164,-0.19739555984988114
51.57142741871731,11.605714026306357,-0.19739555984988158
51.71428455838135,11.57714259837355,-0.197395559849881
51.85714169804539,11.548571170440741,0.0
51.99999883770943,11.519999742507935,0.0
51.88445754564912,11.586444316109333,2.5981272156329
51.76891625358881,11.65288888971073,2.595863934626457
51.653374961528506,11.719333463312129,2.5939331330028845
51.53783366946819,11.785778036913529,2.5922665728765715
51.422292377407885,11.852222610514927,2.590813491498655
51.30675108534758,11.918667184116325,2.5895353445119973
51.19120979328727,11.985111757717723,2.5884023388664437
51.07260432718831,12.061470847612854,2.5873910827954902
50.953998861089346,12.137829937507986,2.5864829543999694
50.83539339499039,12.214189027403116,2.5856629449274577
50.71678792889143,12.290548117298247,2.583328566065881
50.598182462792465,12.366907207193378,2.577927528040421
50.4795769966935,12.44326629708851,2.57255966056025
50.36097153059454,12.519625386983641,2.567224965477367
50.242366064495585,12.59598447687877,2.561923437068751
50.12376059839662,12.672343566773902,2.5566550622249986
50.00515513229766,12.748702656669034,2.551419820638701
49.8865496661987,12.825061746564165,2.548401978946671
49.767944200099734,12.901420836459296,2.5453869474413455
49.64933873400078,12.977779926354426,2.542374776937618
49.530733267901816,13.054139016249557,2.5393655179463304
49.41212780180285,13.130498106144689,2.5363592206698105
49.29738496582589,13.215062449120657,2.533355934997481
49.18264212984892,13.299626792096625,2.5303557105015577
49.06789929387196,13.384191135072593,2.5273585964328253
48.953156457895,13.46875547804856,2.5243646417164816
48.83841362191803,13.553319821024528,2.5213738949480877
48.72367078594107,13.637884164000496,2.5183864043895805
48.608927949964105,13.722448506976464,2.5154022179653697
48.494185113987136,13.807012849952432,2.5263009460049233
48.379442278010174,13.8915771929284,2.5372236516547244
48.26469944203321,13.976141535904368,2.5481677998538466
48.14995660605624,14.060705878880336,2.5621481541645
48.03521377007928,14.145270221856304,2.5761602241019115
47.92047093410232,14.229834564832272,2.590198598905451
47.80572809812535,14.31439890780824,2.604257806039981
47.69098526214839,14.398963250784208,2.618332323800162
47.576242426171426,14.483527593760176,2.63241659420353
47.46149959019446,14.568091936736144,2.6465050360978295
47.346756754217495,14.652656279712112,2.6605920584057015
47.21203249252294,14.700528464553486,2.67467207342836
47.07730823082837,14.748400649394862,2.688739510129168
46.942583969133814,14.796272834236236,2.702788827318303
46.807859707439256,14.844145019077612,2.716814526660803
46.67313544574469,14.892017203918986,2.730811165432143
46.53841118405013,14.93988938876036,2.7447733689483806
